codepoint,name
ECC4,GEORGIAN LETTER HAE WITH CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ECC5,GEORGIAN LETTER HAE WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ECC6,GEORGIAN LETTER HIE WITH GEORGIAN LETTER AN
ECC7,GEORGIAN LETTER HIE WITH GEORGIAN LETTER AN WITH MACRON
ECC8,GEORGIAN LETTER HIE WITH GEORGIAN LETTER AN WITH MACRON AND DIAERESIS
ECC9,GEORGIAN LETTER HIE WITH GEORGIAN LETTER AN WITH MACRON AND DIAERESIS AND CAUCASIAN MODIFIER LETTER NASALIZATION MARKER
ECCA,GEORGIAN LETTER HIE WITH GEORGIAN LETTER AN WITH MACRON AND CAUCASIAN MODIFIER LETTER NASALIZATION MARKER
ECCB,GEORGIAN LETTER HIE WITH GEORGIAN LETTER AN WITH DIAERESIS
ECCC,GEORGIAN LETTER HIE WITH GEORGIAN LETTER AN WITH DIAERESIS AND CAUCASIAN MODIFIER LETTER NASALIZATION MARKER
ECCD,GEORGIAN LETTER HIE WITH GEORGIAN LETTER AN WITH CAUCASIAN MODIFIER LETTER NASALIZATION MARKER
ECCE,GEORGIAN LETTER HIE WITH GEORGIAN LETTER EN
ECCF,GEORGIAN LETTER HIE WITH GEORGIAN LETTER EN WITH MACRON
ECD0,GEORGIAN LETTER HIE WITH GEORGIAN LETTER EN WITH MACRON AND CAUCASIAN MODIFIER LETTER NASALIZATION MARKER
ECD1,GEORGIAN LETTER HIE WITH GEORGIAN LETTER EN WITH CAUCASIAN MODIFIER LETTER NASALIZATION MARKER
ECD2,GEORGIAN LETTER HIE WITH GEORGIAN LETTER ON
ECD3,GEORGIAN LETTER HIE WITH GEORGIAN LETTER ON WITH MACRON
ECD4,GEORGIAN LETTER HIE WITH GEORGIAN LETTER ON WITH MACRON AND DIAERESIS
ECD5,GEORGIAN LETTER HIE WITH GEORGIAN LETTER ON WITH MACRON AND DIAERESIS AND CAUCASIAN MODIFIER LETTER NASALIZATION MARKER
ECD6,GEORGIAN LETTER HIE WITH GEORGIAN LETTER ON WITH MACRON AND CAUCASIAN MODIFIER LETTER NASALIZATION MARKER
ECD7,GEORGIAN LETTER HIE WITH GEORGIAN LETTER ON WITH DIAERESIS
ECD8,GEORGIAN LETTER HIE WITH GEORGIAN LETTER ON WITH DIAERESIS AND CAUCASIAN MODIFIER LETTER NASALIZATION MARKER
ECD9,GEORGIAN LETTER HIE WITH GEORGIAN LETTER ON WITH CAUCASIAN MODIFIER LETTER NASALIZATION MARKER
ECDA,GEORGIAN LETTER HIE WITH GEORGIAN LETTER UN
ECDB,GEORGIAN LETTER HIE WITH GEORGIAN LETTER UN WITH MACRON
ECDC,GEORGIAN LETTER HIE WITH GEORGIAN LETTER UN WITH MACRON AND DIAERESIS
ECDD,GEORGIAN LETTER HIE WITH GEORGIAN LETTER UN WITH MACRON AND DIAERESIS AND CAUCASIAN MODIFIER LETTER NASALIZATION MARKER
ECDE,GEORGIAN LETTER HIE WITH GEORGIAN LETTER UN WITH MACRON AND CAUCASIAN MODIFIER LETTER NASALIZATION MARKER
ECDF,GEORGIAN LETTER HIE WITH GEORGIAN LETTER UN WITH DIAERESIS
ECE0,GEORGIAN LETTER HIE WITH GEORGIAN LETTER UN WITH DIAERESIS AND CAUCASIAN MODIFIER LETTER NASALIZATION MARKER
ECE1,GEORGIAN LETTER HIE WITH GEORGIAN LETTER UN WITH CAUCASIAN MODIFIER LETTER NASALIZATION MARKER
ECE2,GEORGIAN LETTER HAR WITH CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER
ECE3,GEORGIAN LETTER HAR WITH CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND PALATALIZATION MARKER
ECE4,GEORGIAN LETTER HAR WITH CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND LABIALIZATION MARKER
ECE5,0EORGIAN LETTER HAR WITH CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER
ECE6,GEORGIAN LETTER HAR WITH CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER AND LABIALIZATION MARKER
ECE7,GEORGIAN LETTER HAR WITH CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
ECE8,GEORGIAN LETTER HAR WITH CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ECE9,GEORGIAN LETTER HAR WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ECEA,GEORGIAN LETTER HAR WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER AND LABIALIZATION MARKER
ECEB,GEORGIAN LETTER HAR WITH TURNED COMMA ABOVE RIGHT
ECEC,GEORGIAN LETTER HAR WITH COMMA ABOVE LEFT
ECED,GEORGIAN LETTER HAR WITH COMMA ABOVE LEFT AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ECEE,GEORGIAN LETTER HOE WITH CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ECEF,GEORGIAN LETTER HOE WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ECF0,GEORGIAN LETTER FI WITH DOT BELOW
ECF1,GEORGIAN LETTER MEDIAN HIGH VOWEL
ECF2,GEORGIAN LETTER MEDIAN HIGH VOWEL WITH MACRON
ECF3,GEORGIAN LETTER MEDIAN HIGH VOWEL WITH BREVE
ECF4,GEORGIAN LETTER MEDIAN HIGH VOWEL WITH DOT BELOW
ECF5,MINGRELIAN LETTER GLOTTALSTOP
ECF6,MINGRELIAN LETTER GLOTTALSTOP WITH CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ECF7,MINGRELIAN LETTER GLOTTALSTOP WITH CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
ECF8,GEORGIAN LETTER TURNED GAN
ECFE,GEORGIAN LETTER HAE WITH BATSBI MODIFIER LETTER INTENSIFIED MARKER
ECFF,BATSBI LETTER AYN
ED00,LATIN SMALL LETTER A WITH ACUTE
ED01,LATIN SMALL LETTER A WITH MACRON
ED02,LATIN SMALL LETTER A WITH MACRON AND DIAERESIS
ED03,LATIN SMALL LETTER A WITH MACRON AND DIAERESIS AND MODIFIER LETTER SMALL N SUPERSCRIPT
ED04,LATIN SMALL LETTER A WITH MACRON AND MODIFIER LETTER SMALL N SUPERSCRIPT
ED05,LATIN SMALL LETTER A WITH BREVE
ED06,LATIN SMALL LETTER A WITH DIAERESIS
ED07,LATIN SMALL LETTER A WITH DIAERESIS AND MODIFIER LETTER SMALL N SUPERSCRIPT
ED08,LATIN SMALL LETTER A WITH INVERTED BREVE
ED09,LATIN SMALL LETTER A WITH DOT BELOW
ED0A,LATIN SMALL LETTER A WITH DOT BELOW AND MODIFIER LETTER SMALL N SUPERSCRIPT
ED0B,LATIN SMALL LETTER A WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED0C,LATIN SMALL LETTER A WITH MODIFIER LETTER SMALL N SUPERSCRIPT
ED0D,LATIN SMALL LETTER B WITH CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER
ED0E,LATIN SMALL LETTER G WITH CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER
ED0F,LATIN SMALL LETTER G WITH CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
ED10,LATIN SMALL LETTER G WITH CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED11,LATIN SMALL LETTER G WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED12,LATIN SMALL LETTER D WITH DOT BELOW
ED13,LATIN SMALL LETTER D WITH CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED14,LATIN SMALL LETTER D WITH CAUCASIAN MODIFIER LETTER LATERALIZATION MARKER
ED15,LATIN SMALL LETTER E WITH ACUTE
ED16,LATIN SMALL LETTER E WITH MACRON
ED17,LATIN SMALL LETTER E WITH MACRON AND MODIFIER LETTER SMALL N SUPERSCRIPT
ED18,LATIN SMALL LETTER E WITH BREVE
ED19,LATIN SMALL LETTER E WITH INVERTED BREVE
ED1A,LATIN SMALL LETTER E WITH DOT BELOW
ED1B,LATIN SMALL LETTER E WITH DOT BELOW AND MODIFIER LETTER SMALL N SUPERSCRIPT
ED1C,LATIN SMALL LETTER E WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED1D,LATIN SMALL LETTER E WITH MODIFIER LETTER SMALL N SUPERSCRIPT
ED1E,LATIN SMALL LETTER V WITH CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER
ED1F,LATIN SMALL LETTER V WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED20,LATIN SMALL LETTER Z WITH CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED21,LATIN SMALL LETTER Z WITH ACUTE ABOVE RIGHT
ED22,LATIN SMALL LETTER Z WITH ACUTE ABOVE RIGHT AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED23,LATIN SMALL LETTER T WITH CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER
ED24,LATIN SMALL LETTER T WITH CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED25,LATIN SMALL LETTER T WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED26,LATIN SMALL LETTER I WITH ACUTE
ED27,LATIN SMALL LETTER I WITH MACRON
ED28,LATIN SMALL LETTER I WITH MACRON AND MODIFIER LETTER SMALL N SUPERSCRIPT
ED29,LATIN SMALL LETTER I WITH BREVE
ED2A,LATIN SMALL LETTER I WITH INVERTED BREVE
ED2B,LATIN SMALL LETTER I WITH DOT BELOW
ED2C,LATIN SMALL LETTER I WITH DOT BELOW AND MODIFIER LETTER SMALL N SUPERSCRIPT
ED2D,LATIN SMALL LETTER I WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED2E,LATIN SMALL LETTER I WITH MODIFIER LETTER SMALL N SUPERSCRIPT
ED34,LATIN SMALL LETTER L WITH TILDE
ED35,LATIN SMALL LETTER L WITH DOT BELOW AND TURNED COMMA ABOVE RIGHT
ED36,LATIN SMALL LETTER L WITH DOT BELOW AND TURNED COMMA ABOVE RIGHT AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED37,LATIN SMALL LETTER L WITH TURNED COMMA ABOVE RIGHT
ED38,LATIN SMALL LETTER L WITH TURNED COMMA ABOVE RIGHT AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED39,LATIN SMALL LETTER L WITH ACUTE ABOVE RIGHT
ED3A,LATIN SMALL LETTER L WITH ACUTE ABOVE RIGHT AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED3B,LATIN SMALL LETTER M WITH CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER
ED3C,LATIN SMALL LETTER O WITH ACUTE
ED3D,LATIN SMALL LETTER O WITH MACRON
ED3E,LATIN SMALL LETTER O WITH MACRON AND DIAERESIS
ED3F,LATIN SMALL LETTER O WITH MACRON AND DIAERESIS AND MODIFIER LETTER SMALL N SUPERSCRIPT
ED40,LATIN SMALL LETTER O WITH MACRON AND MODIFIER LETTER SMALL N SUPERSCRIPT
ED41,LATIN SMALL LETTER O WITH BREVE
ED42,LATIN SMALL LETTER O WITH DIAERESIS
ED43,LATIN SMALL LETTER O WITH DIAERESIS AND MODIFIER LETTER SMALL N SUPERSCRIPT
ED44,LATIN SMALL LETTER O WITH INVERTED BREVE
ED45,LATIN SMALL LETTER O WITH DOT BELOW
ED46,LATIN SMALL LETTER O WITH DOT BELOW AND MODIFIER LETTER SMALL N SUPERSCRIPT
ED47,LATIN SMALL LETTER O WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED48,LATIN SMALL LETTER O WITH MODIFIER LETTER SMALL N SUPERSCRIPT
ED49,LATIN SMALL LETTER P WITH DOT BELOW CENTRED AND CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER
ED4A,LATIN SMALL LETTER P WITH DOT BELOW CENTRED AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED4B,LATIN SMALL LETTER Z WITH CARON AND CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
ED4C,LATIN SMALL LETTER Z WITH CARON AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED4D,LATIN SMALL LETTER Z WITH CARON AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED4E,LATIN SMALL LETTER Z WITH CARON AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER AND LABIALIZATION MARKER
ED4F,LATIN SMALL LETTER S WITH DOT BELOW
ED50,LATIN SMALL LETTER S WITH DOT BELOW AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED51,LATIN SMALL LETTER S WITH DOT BELOW AND ACUTE ABOVE RIGHT
ED52,LATIN SMALL LETTER S WITH DOT BELOW AND ACUTE ABOVE RIGHT AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED53,LATIN SMALL LETTER S WITH CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND ACUTE ABOVE RIGHT
ED54,LATIN SMALL LETTER S WITH CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND ACUTE ABOVE RIGHT AND CAUCASIAN LABIALIZATION MARKER
ED55,LATIN SMALL LETTER S WITH CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
ED56,LATIN SMALL LETTER S WITH CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED57,LATIN SMALL LETTER S WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED58,LATIN SMALL LETTER S WITH ACUTE ABOVE RIGHT
ED59,LATIN SMALL LETTER S WITH ACUTE ABOVE RIGHT AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED5A,LATIN SMALL LETTER T WITH DOT BELOW AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED5B,LATIN SMALL LETTER T WITH DOT BELOW AND TURNED COMMA ABOVE RIGHT
ED5C,LATIN SMALL LETTER T WITH DOT BELOW AND TURNED COMMA ABOVE RIGHT AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED5D,LATIN SMALL LETTER U WITH ACUTE
ED5E,LATIN SMALL LETTER W WITH CIRCUMFLEX
ED5F,LATIN SMALL LETTER W WITH CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER
ED60,LATIN SMALL LETTER U WITH MACRON
ED61,LATIN SMALL LETTER U WITH MACRON AND DIAERESIS
ED62,LATIN SMALL LETTER U WITH MACRON AND DIAERESIS AND MODIFIER LETTER SMALL N SUPERSCRIPT
ED63,LATIN SMALL LETTER U WITH MACRON AND MODIFIER LETTER SMALL N SUPERSCRIPT
ED64,LATIN SMALL LETTER U WITH BREVE
ED65,LATIN SMALL LETTER U WITH DIAERESIS
ED66,LATIN SMALL LETTER U WITH DIAERESIS AND MODIFIER LETTER SMALL N SUPERSCRIPT
ED67,LATIN SMALL LETTER U WITH INVERTED BREVE
ED68,LATIN SMALL LETTER U WITH DOT BELOW
ED69,LATIN SMALL LETTER U WITH DOT BELOW AND MODIFIER LETTER SMALL N SUPERSCRIPT
ED6A,LATIN SMALL LETTER U WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED6B,LATIN SMALL LETTER U WITH MODIFIER LETTER SMALL N SUPERSCRIPT
ED6C,LATIN SMALL LETTER P WITH CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER
ED6D,LATIN SMALL LETTER P WITH CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER
ED6E,LATIN SMALL LETTER P WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED6F,LATIN SMALL LETTER K WITH CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER
ED70,LATIN SMALL LETTER K WITH CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND PALATALIZATION MARKER
ED71,LATIN SMALL LETTER K WITH CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND LABIALIZATION MARKER
ED72,LATIN SMALL LETTER K WITH CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER
ED73,LATIN SMALL LETTER K WITH CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
ED74,LATIN SMALL LETTER K WITH CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED75,LATIN SMALL LETTER K WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED76,LATIN SMALL LETTER K WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER AND LABIALIZATION MARKER
ED77,GREEK SMALL LETTER GAMMA WITH CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER
ED78,GREEK SMALL LETTER GAMMA WITH CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER AND LABIALIZATION MARKER
ED79,GREEK SMALL LETTER GAMMA WITH CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
ED7A,GREEK SMALL LETTER GAMMA WITH CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED7B,GREEK SMALL LETTER GAMMA WITH TURNED COMMA ABOVE RIGHT
ED7C,GREEK SMALL LETTER GAMMA WITH TURNED COMMA ABOVE RIGHT AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED7D,GREEK SMALL LETTER GAMMA WITH TURNED COMMA ABOVE LEFT
ED7E,GREEK SMALL LETTER GAMMA WITH TURNED COMMA ABOVE LEFT AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED7F,LATIN SMALL LETTER Q WITH DOT BELOW AND CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER
ED80,LATIN SMALL LETTER Q WITH DOT BELOW AND CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER AND LABIALIZATION MARKER
ED81,LATIN SMALL LETTER Q WITH DOT BELOW AND CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
ED82,LATIN SMALL LETTER Q WITH DOT BELOW AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED83,LATIN SMALL LETTER Q WITH DOT BELOW AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED84,LATIN SMALL LETTER Q WITH DOT BELOW AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER AND LABIALIZATION MARKER
ED85,LATIN SMALL LETTER Q WITH DOT BELOW AND TURNED COMMA ABOVE RIGHT
ED86,LATIN SMALL LETTER Q WITH DOT BELOW AND TURNED COMMA ABOVE RIGHT AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED87,LATIN SMALL LETTER S WITH CARON AND DOT BELOW
ED88,LATIN SMALL LETTER S WITH CARON AND DOT BELOW AND CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
ED89,LATIN SMALL LETTER S WITH CARON AND CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER
ED8A,LATIN SMALL LETTER S WITH CARON AND CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND PALATALIZATION MARKER
ED8B,LATIN SMALL LETTER S WITH CARON AND CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
ED8C,LATIN SMALL LETTER S WITH CARON AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED8D,LATIN SMALL LETTER S WITH CARON AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED8E,LATIN SMALL LETTER S WITH CARON AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER AND LABIALIZATION MARKER
ED8F,LATIN SMALL LETTER C WITH CARON AND CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER
ED90,LATIN SMALL LETTER C WITH CARON AND CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND PALATALIZATION MARKER
ED91,LATIN SMALL LETTER C WITH CARON AND CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND LABIALIZATION MARKER
ED92,LATIN SMALL LETTER C WITH CARON AND CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND INTENSIFIED MARKER
ED93,LATIN SMALL LETTER C WITH CARON AND CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
ED94,LATIN SMALL LETTER C WITH CARON AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED95,LATIN SMALL LETTER C WITH CARON AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED96,LATIN SMALL LETTER C WITH CARON AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER AND LABIALIZATION MARKER
ED97,LATIN SMALL LETTER C WITH CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER
ED98,LATIN SMALL LETTER C WITH CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND LABIALIZATION MARKER
ED99,LATIN SMALL LETTER C WITH CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
ED9A,LATIN SMALL LETTER C WITH CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED9B,LATIN SMALL LETTER C WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
ED9C,LATIN SMALL LETTER C WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER AND LABIALIZATION MARKER
ED9D,LATIN SMALL LETTER C WITH ACUTE ABOVE RIGHT
ED9E,LATIN SMALL LETTER C WITH ACUTE ABOVE RIGHT AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
ED9F,LATIN SMALL LETTER EZH WITH CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EDA0,LATIN SMALL LETTER EZH WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
EDA1,LATIN SMALL LETTER EZH WITH ACUTE ABOVE RIGHT
EDA2,LATIN SMALL LETTER EZH WITH ACUTE ABOVE RIGHT AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EDA3,LATIN SMALL LETTER C WITH DOT BELOW AND CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
EDA4,LATIN SMALL LETTER C WITH DOT BELOW AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EDA5,LATIN SMALL LETTER C WITH DOT BELOW AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
EDA6,LATIN SMALL LETTER C WITH DOT BELOW AND ACUTE ABOVE RIGHT
EDA7,LATIN SMALL LETTER C WITH DOT BELOW AND ACUTE ABOVE RIGHT AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EDA8,LATIN SMALL LETTER C WITH CARON AND DOT BELOW AND CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
EDA9,LATIN SMALL LETTER C WITH CARON AND DOT BELOW AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EDAA,LATIN SMALL LETTER C WITH CARON AND DOT BELOW AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
EDAB,LATIN SMALL LETTER X WITH BREVE BELOW
EDAC,LATIN SMALL LETTER X WITH BREVE BELOW AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EDAD,LATIN SMALL LETTER X WITH CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER
EDAE,LATIN SMALL LETTER X WITH CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER NAD LABIALIZATION MARKER
EDAF,LATIN SMALL LETTER X WITH CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
EDB0,LATIN SMALL LETTER X WITH CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER AND LABIALIZATION MARKER
EDB1,LATIN SMALL LETTER X WITH CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER AND INTENSIFIED MARKER
EDB2,LATIN SMALL LETTER X WITH CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER AND INTENSIFIED MARKER AND LABIALIZATION MARKER
EDB3,LATIN SMALL LETTER X WITH CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EDB4,LATIN SMALL LETTER X WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
EDB5,LATIN SMALL LETTER X WITH TURNED COMMA ABOVE RIGHT
EDB6,LATIN SMALL LETTER X WITH TURNED COMMA ABOVE RIGHT AND CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
EDB7,LATIN SMALL LETTER X WITH TURNED COMMA ABOVE RIGHT AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EDB8,LATIN SMALL LETTER X WITH TURNED COMMA ABOVE RIGHT AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
EDB9,LATIN SMALL LETTER X WITH TURNED COMMA ABOVE LEFT
EDBA,LATIN SMALL LETTER X WITH TURNED COMMA ABOVE LEFT AND CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
EDBB,LATIN SMALL LETTER X WITH TURNED COMMA ABOVE LEFT AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EDBC,LATIN SMALL LETTER EZH WITH CARON AND CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
EDBD,LATIN SMALL LETTER EZH WITH CARON AND CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EDBE,LATIN SMALL LETTER EZH WITH CARON AND CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
EDBF,LATIN SMALL LETTER H WITH CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER
EDC0,LATIN SMALL LETTER H WITH CAUCASIAN MODIFIER LETTER PRERUPTIVE MARKER AND LABIALIZATION MARKER
EDC1,LATIN SMALL LETTER H WITH CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER
EDC2,LATIN SMALL LETTER H WITH CAUCASIAN MODIFIER LETTER PHARYNGEAL MARKER AND LABIALIZATION MARKER
EDC3,LATIN SMALL LETTER H WITH CAUCASIAN MODIFIER LETTER PALATALIZATION MARKER
EDC4,LATIN SMALL LETTER H WITH CAUCASIAN MODIFIER LETTER LABIALIZATION MARKER
EDC5,LATIN SMALL LETTER H WITH CAUCASIAN MODIFIER LETTER INTENSIFIED MARKER
EDC6,LATIN SMALL LETTER J WITH LATIN SMALL LETTER A
EDC7,LATIN SMALL LETTER J WITH LATIN SMALL LETTER A WITH MACRON
EDC8,LATIN SMALL LETTER J WITH LATIN SMALL LETTER A WITH MACRON AND DIAERESIS
EDC9,LATIN SMALL LETTER J WITH LATIN SMALL LETTER A WITH MACRON AND DIAERESIS AND MODIFIER LETTER SMALL N SUPERSCRIPT
EDCA,LATIN SMALL LETTER J WITH LATIN SMALL LETTER A WITH MACRON AND MODIFIER LETTER SMALL N SUPERSCRIPT
EDCB,LATIN SMALL LETTER J WITH LATIN SMALL LETTER A WITH DIAERESIS
EDCC,LATIN SMALL LETTER J WITH LATIN SMALL LETTER A WITH DIAERESIS AND MODIFIER LETTER SMALL N SUPERSCRIPT
EDCD,LATIN SMALL LETTER J WITH LATIN SMALL LETTER A WITH MODIFIER LETTER SMALL N SUPERSCRIPT
EDCE,LATIN SMALL LETTER J WITH LATIN SMALL LETTER E
EDCF,LATIN SMALL LETTER J WITH LATIN SMALL LETTER E WITH MACRON
EDD0,LATIN SMALL LETTER J WITH LATIN SMALL LETTER E WITH MACRON AND MODIFIER LETTER SMALL N SUPERSCRIPT
EDD1,LATIN SMALL LETTER J WITH LATIN SMALL LETTER E WITH MODIFIER LETTER SMALL N SUPERSCRIPT
EDD2,LATIN SMALL LETTER J WITH LATIN SMALL LETTER O
EDD3,LATIN SMALL LETTER J WITH LATIN SMALL LETTER O WITH MACRON
EDD4,LATIN SMALL LETTER J WITH LATIN SMALL LETTER O WITH MACRON AND DIAERESIS
EDD5,LATIN SMALL LETTER J WITH LATIN SMALL LETTER O WITH MACRON AND DIAERESIS AND MODIFIER LETTER SMALL N SUPERSCRIPT
